Dept,Course Number,Level,Hours,Name,Description
HIST,HIST-1223,1,3,Turning Pts U.S. History,"A survey of the major trends, conflicts and crises of American history from the age of discovery to the present. Special attention will be paid to such topics as the settlement of the United States, the American Revolution, the Age of the Common Man, the Civil War Era, the Age of Industrialization and Urbanization, American foreign policy and the Cold War, the Civil Rights Movement, the decade of the sixties and the cultural wars. This course is normally offered every semester."
HIST,HIST-2003,2,3,World Civilization,
HIST,HIST-2111,2,1,Exploring America,"Prerequisites: completion of HIST-1223 or HIST-2213 and permission of instructor. This history travel course will take students to various historical sites, museums, monuments, and living history exhibits, enabling them to see where history was made and how it has been preserved and presented. Regular class meetings and assignments during the spring semester prepare students to maximize their learning on the 7-10 day travel experience. Destinations and trip themes change each year so the course may be repeated for credit. This course is normally offered in the spring semester. The travel component starts at the end of the semester."
HIST,HIST-2123,2,3,Introduction to Historical Research,"An introduction to historical research, analysis and writing, emphasizing the complex nature and philosophy of history, the history of historical writing, and the role of Christian historians. This course is normally offered in the spring semester."
HIST,HIST-2213,2,3,History of the U.S. to 1877,"A survey of America's political, social, religious, intellectual, diplomatic, and economic history from its founding through Reconstruction. This course is normally offered every fall semester."
HIST,HIST-2223,2,3,History of the U.S. Since 1877,"A survey of America's political, social, religious, intellectual, diplomatic, and economic history from the end of Reconstruction to the present. This course is normally offered in the spring semester."
HIST,HIST-2313,2,3,Oklahoma History,"A study of the exploration of Oklahoma, coming of civilized tribes, opening of Indian lands to settlement by non-Indians, statehood, constitution and government, and economic and political developments. This course is offered in the spring semester of odd numbered years."
HIST,HIST-2463,2,3,African Civ Since 1100,
HIST,HIST-2513,2,3,English History to 1603,"A survey of English history from the Roman Conquest to the death of Elizabeth I, with emphasis on the creation of the national state and its constitutional evolution. Economic and social developments and relations with other parts of the British Isles also receive attention. This course is offered as needed."
HIST,HIST-2523,2,3,English History Since 1603,"A survey of English history from the accession of James I to the present. In addition to the themes emphasized in the first half of this survey, the rise and the decline of the British Empire are studied. This course is offered as needed."
HIST,HIST-2613,2,3,The Modern Middle East,"A historical and cultural study of the modern Middle East, focusing on Islamic culture, nationalism, secularization, and the challenge of Westernization. Key topics include the rise and fall of the Ottoman Empire, the establishment of Saudi Arabia, the Israeli-Palestinian conflict, the Iranian Revolution, the Persian Gulf Wars, and the rise of political terrorism. This course is normally offered in the spring semester of even numbered years."
HIST,HIST-2723,2,3,Introduction to Public History,"Introduction to theories regarding various fields of public history, the historical traditions of such fields, and the relationship between public history and the history profession. The course will introduce students to various public history fields including museum studies, archives, historic preservation, heritage tourism, media, oral history, and cultural resource management. Field trips to area museums, archival depositories, and research centers will be included. This course is normally offered in the fall semester of even numbered years."
HIST,HIST-2803,2,3,Introduction to African American Studies,
HIST,HIST-2813,2,3,Data Analysis,"Prerequisite: POLS-2113 or POLS-2213. Survey of methods and approaches to the study of politics and their underlying assumptions as they apply to the major concepts of the discipline. An introduction to political data sources, their stregnths and weaknesses, and uses in research. The course is normally offered in the spring semseter of odd numbered years."
HIST,HIST-2903,2,3,Studies in European Civilization,A systematic study of Western civilization beginning with ancient Greece and ending with the emerging European community. Students visit major European capitals as part of the field experience on the European Studies Program. This course is normally offered every semester.
HIST,HIST-2923,2,3,Perspectives in Western Civilization,"Prerequisite: Sophomore standing. An examination of the political, economic, social, cultural, and religious developments of Western civilization. This course is normally offered every semester."
HIST,HIST-3113,3,3,American Western Frontier,"A historical study of the western United States from the time of Spanish settlement to the present, focusing on interactions between Europeans and native inhabitants, American western expansion, and the importance of the western American folk culture. Key topics include Spanish conquistadores and missions, the Louisiana Purchase, the Oregon Trail, the Mexican-American War, Indian Wars, and the West in popular culture. This course is normally offered in the fall semester of even numbered years."
HIST,HIST-3173,3,3,Church History to 1517,"A comprehensive historical survey of the Christian religion from its beginning to the sixteenth-century Reformation. Special emphasis is given to the nature of the early church, later doctrinal controversies, papal development and outstanding personalities of this period. (Same as BIBL-3173.) This course is normally offered in the fall semester of even numbered years."
HIST,HIST-3183,3,3,Church History 1517 to Present,Christian history from the sixteenth-century Reformation through the nineteenth-century Restoration Movement in America. (Same as BIBL-3183.) This course is normally offered in the spring semester of even numbered years.
HIST,HIST-3193,3,3,The Restoration Movement,A study of the Scottish origins and American development of the Restoration Movement. Significant personalities and issues as well as the history and spread of the movement are studied. (Same as BIBL-4713.) This course is normally offered in the fall semester of odd numbered years.
HIST,HIST-3213,3,3,American Political Thought,"Prerequisite: POLS-2113 or POLS-2213. A study of American political ideas, political thinkers, and the classic texts of American political thought from colonial times to the present in their historical context. Special attention will be given to the influence of Calvinism, the Enlightenment, Romanticism, Social Darwinism, pragmatism, Anti-Communism, postmodernism, and contemporary liberalism and conservatism. Same as POLS-3213. This course is normally offered in the fall semester of even-numbered years."
HIST,HIST-3313,3,3,Colonial America 1492-1763,"This course focuses on the creation and development of European colonies in the New World, especially in North America, from the European discovery of America to the end of the French and Indian War. It compares and contrasts the cultures of the major European colonial powers and those of Native Americans. Key topics include European exploration and conquest, the everyday lives of colonists, their interactions with Native Americans, the development and spread of slavery, political and economic development, religious diversity and creativity, and colonial wars. This course is normally offered in the spring semester of odd numbered years."
